case_id,event_order,event_type,agent_id,ts_label,payload_json,created_step
RC00000159,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 70."",""finding"":""Graph risk edge observed; cluster RING-179.""}",269
RC00000159,5,agent_message,policy,T+8s,"{""type"":""agent"",""agent"":""policy"",""ts"":""T+8s"",""narrative"":""Policy match recommends conditional review before release."",""finding"":""Conditional manual review.""}",269
RC00000159,6,synthesis_ready,,T+10s,"{""type"":""synthesis"",""ts"":""T+10s"",""score"":55,""confidence"":0.78,""verdicts"":[{""agent"":""customer"",""label"":""Anomaly"",""level"":""MED"",""tone"":""warn""},{""agent"":""merchant"",""label"":""Merchant"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""network"",""label"":""Network"",""level"":""MED"",""tone"":""warn""},{""agent"":""policy"",""label"":""Policy"",""level"":""REVIEW"",""tone"":""warn""}],""narrative"":""Elevated-risk investigation for RC00000159; keep under review pending confirmation."",""file"":""recommended_action_RC00000159.md"",""cited"":[{""f"":""customer_pattern_RC00000159.md"",""a"":""customer""},{""f"":""merchant_risk_RC00000159.md"",""a"":""merchant""},{""f"":""network_graph_RC00000159.json"",""a"":""network""},{""f"":""policy_match_RC00000159.md"",""a"":""policy""}],""actions"":[{""t"":""Manual review"",""d"":""Review USD 3894.00 transaction before release.""},{""t"":""Write risk note"",""d"":""Persist cluster_RING_179 as an elevated-risk signal.""}]}",269
RC00000160,1,system_event,,T+0s,"{""type"":""system"",""ts"":""T+0s"",""text"":""Case RC00000160 opened from transaction TX0000015186; P2 priority.""}",306
RC00000160,2,agent_message,customer,T+2s,"{""type"":""agent"",""agent"":""customer"",""ts"":""T+2s"",""narrative"":""C000017406 generated a CASH_IN transaction for USD 3689.50. The amount and flow shape are outside the normal synthetic baseline."",""finding"":""Customer anomaly: CASH_IN amount USD 3689.50.""}",306
RC00000160,3,agent_message,merchant,T+4s,"{""type"":""agent"",""agent"":""merchant"",""ts"":""T+4s"",""narrative"":""C000000383 has risk score 87; the transaction matches an elevated merchant or payout pattern."",""finding"":""Merchant or beneficiary risk score 87.""}",306
RC00000160,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 70."",""finding"":""Graph risk edge observed; cluster RING-180.""}",306
RC00000160,5,agent_message,policy,T+8s,"{""type"":""agent"",""agent"":""policy"",""ts"":""T+8s"",""narrative"":""Policy match recommends conditional review before release."",""finding"":""Conditional manual review.""}",306
RC00000160,6,synthesis_ready,,T+10s,"{""type"":""synthesis"",""ts"":""T+10s"",""score"":55,""confidence"":0.78,""verdicts"":[{""agent"":""customer"",""label"":""Anomaly"",""level"":""MED"",""tone"":""warn""},{""agent"":""merchant"",""label"":""Merchant"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""network"",""label"":""Network"",""level"":""MED"",""tone"":""warn""},{""agent"":""policy"",""label"":""Policy"",""level"":""REVIEW"",""tone"":""warn""}],""narrative"":""Elevated-risk investigation for RC00000160; keep under review pending confirmation."",""file"":""recommended_action_RC00000160.md"",""cited"":[{""f"":""customer_pattern_RC00000160.md"",""a"":""customer""},{""f"":""merchant_risk_RC00000160.md"",""a"":""merchant""},{""f"":""network_graph_RC00000160.json"",""a"":""network""},{""f"":""policy_match_RC00000160.md"",""a"":""policy""}],""actions"":[{""t"":""Manual review"",""d"":""Review USD 3689.50 transaction before release.""},{""t"":""Write risk note"",""d"":""Persist cluster_RING_180 as an elevated-risk signal.""}]}",306
RC00000161,1,system_event,,T+0s,"{""type"":""system"",""ts"":""T+0s"",""text"":""Case RC00000161 opened from transaction TX0000015344; P2 priority.""}",464
RC00000161,2,agent_message,customer,T+2s,"{""type"":""agent"",""agent"":""customer"",""ts"":""T+2s"",""narrative"":""C000019460 generated a PAYMENT transaction for USD 3015.00. The amount and flow shape are outside the normal synthetic baseline."",""finding"":""Customer anomaly: PAYMENT amount USD 3015.00.""}",464
RC00000161,3,agent_message,merchant,T+4s,"{""type"":""agent"",""agent"":""merchant"",""ts"":""T+4s"",""narrative"":""M00001518 has risk score 87; the transaction matches an elevated merchant or payout pattern."",""finding"":""Merchant or beneficiary risk score 87.""}",464
RC00000161,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 70."",""finding"":""Graph risk edge observed; cluster RING-181.""}",464
RC00000161,5,agent_message,policy,T+8s,"{""type"":""agent"",""agent"":""policy"",""ts"":""T+8s"",""narrative"":""Policy match recommends conditional review before release."",""finding"":""Conditional manual review.""}",464
RC00000161,6,synthesis_ready,,T+10s,"{""type"":""synthesis"",""ts"":""T+10s"",""score"":54,""confidence"":0.78,""verdicts"":[{""agent"":""customer"",""label"":""Anomaly"",""level"":""MED"",""tone"":""warn""},{""agent"":""merchant"",""label"":""Merchant"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""network"",""label"":""Network"",""level"":""MED"",""tone"":""warn""},{""agent"":""policy"",""label"":""Policy"",""level"":""REVIEW"",""tone"":""warn""}],""narrative"":""Elevated-risk investigation for RC00000161; keep under review pending confirmation."",""file"":""recommended_action_RC00000161.md"",""cited"":[{""f"":""customer_pattern_RC00000161.md"",""a"":""customer""},{""f"":""merchant_risk_RC00000161.md"",""a"":""merchant""},{""f"":""network_graph_RC00000161.json"",""a"":""network""},{""f"":""policy_match_RC00000161.md"",""a"":""policy""}],""actions"":[{""t"":""Manual review"",""d"":""Review USD 3015.00 transaction before release.""},{""t"":""Write risk note"",""d"":""Persist cluster_RING_181 as an elevated-risk signal.""}]}",464
RC00000162,1,system_event,,T+0s,"{""type"":""system"",""ts"":""T+0s"",""text"":""Case RC00000162 opened from transaction TX0000015381; P2 priority.""}",501
RC00000162,2,agent_message,customer,T+2s,"{""type"":""agent"",""agent"":""customer"",""ts"":""T+2s"",""narrative"":""C000019941 generated a TRANSFER transaction for USD 2856.00. The amount and flow shape are outside the normal synthetic baseline."",""finding"":""Customer anomaly: TRANSFER amount USD 2856.00.""}",501
RC00000162,3,agent_message,merchant,T+4s,"{""type"":""agent"",""agent"":""merchant"",""ts"":""T+4s"",""narrative"":""C000006038 has risk score 88; the transaction matches an elevated merchant or payout pattern."",""finding"":""Merchant or beneficiary risk score 88.""}",501
RC00000162,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 70."",""finding"":""Graph risk edge observed; cluster RING-182.""}",501
RC00000162,5,agent_message,policy,T+8s,"{""type"":""agent"",""agent"":""policy"",""ts"":""T+8s"",""narrative"":""Policy match recommends conditional review before release."",""finding"":""Conditional manual review.""}",501
RC00000162,6,synthesis_ready,,T+10s,"{""type"":""synthesis"",""ts"":""T+10s"",""score"":54,""confidence"":0.78,""verdicts"":[{""agent"":""customer"",""label"":""Anomaly"",""level"":""MED"",""tone"":""warn""},{""agent"":""merchant"",""label"":""Merchant"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""network"",""label"":""Network"",""level"":""MED"",""tone"":""warn""},{""agent"":""policy"",""label"":""Policy"",""level"":""REVIEW"",""tone"":""warn""}],""narrative"":""Elevated-risk investigation for RC00000162; keep under review pending confirmation."",""file"":""recommended_action_RC00000162.md"",""cited"":[{""f"":""customer_pattern_RC00000162.md"",""a"":""customer""},{""f"":""merchant_risk_RC00000162.md"",""a"":""merchant""},{""f"":""network_graph_RC00000162.json"",""a"":""network""},{""f"":""policy_match_RC00000162.md"",""a"":""policy""}],""actions"":[{""t"":""Manual review"",""d"":""Review USD 2856.00 transaction before release.""},{""t"":""Write risk note"",""d"":""Persist cluster_RING_182 as an elevated-risk signal.""}]}",501
RC00000163,1,system_event,,T+0s,"{""type"":""system"",""ts"":""T+0s"",""text"":""Case RC00000163 opened from transaction TX0000015539; P2 priority.""}",659
RC00000163,2,agent_message,customer,T+2s,"{""type"":""agent"",""agent"":""customer"",""ts"":""T+2s"",""narrative"":""C000001995 generated a TRANSFER transaction for USD 3141.00. The amount and flow shape are outside the normal synthetic baseline."",""finding"":""Customer anomaly: TRANSFER amount USD 3141.00.""}",659
RC00000163,3,agent_message,merchant,T+4s,"{""type"":""agent"",""agent"":""merchant"",""ts"":""T+4s"",""narrative"":""C000010620 has risk score 88; the transaction matches an elevated merchant or payout pattern."",""finding"":""Merchant or beneficiary risk score 88.""}",659
RC00000163,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 70."",""finding"":""Graph risk edge observed; cluster RING-183.""}",659
RC00000163,5,agent_message,policy,T+8s,"{""type"":""agent"",""agent"":""policy"",""ts"":""T+8s"",""narrative"":""Policy match recommends conditional review before release."",""finding"":""Conditional manual review.""}",659
RC00000163,6,synthesis_ready,,T+10s,"{""type"":""synthesis"",""ts"":""T+10s"",""score"":54,""confidence"":0.78,""verdicts"":[{""agent"":""customer"",""label"":""Anomaly"",""level"":""MED"",""tone"":""warn""},{""agent"":""merchant"",""label"":""Merchant"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""network"",""label"":""Network"",""level"":""MED"",""tone"":""warn""},{""agent"":""policy"",""label"":""Policy"",""level"":""REVIEW"",""tone"":""warn""}],""narrative"":""Elevated-risk investigation for RC00000163; keep under review pending confirmation."",""file"":""recommended_action_RC00000163.md"",""cited"":[{""f"":""customer_pattern_RC00000163.md"",""a"":""customer""},{""f"":""merchant_risk_RC00000163.md"",""a"":""merchant""},{""f"":""network_graph_RC00000163.json"",""a"":""network""},{""f"":""policy_match_RC00000163.md"",""a"":""policy""}],""actions"":[{""t"":""Manual review"",""d"":""Review USD 3141.00 transaction before release.""},{""t"":""Write risk note"",""d"":""Persist cluster_RING_183 as an elevated-risk signal.""}]}",659
RC00000164,1,system_event,,T+0s,"{""type"":""system"",""ts"":""T+0s"",""text"":""Case RC00000164 opened from transaction TX0000015687; P2 priority.""}",63
RC00000164,2,agent_message,customer,T+2s,"{""type"":""agent"",""agent"":""customer"",""ts"":""T+2s"",""narrative"":""C000003919 generated a PAYMENT transaction for USD 742.00. The amount and flow shape are outside the normal synthetic baseline."",""finding"":""Customer anomaly: PAYMENT amount USD 742.00.""}",63
RC00000164,3,agent_message,merchant,T+4s,"{""type"":""agent"",""agent"":""merchant"",""ts"":""T+4s"",""narrative"":""M00003035 has risk score 92; the transaction matches an elevated merchant or payout pattern."",""finding"":""Merchant or beneficiary risk score 92.""}",63
RC00000164,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 70."",""finding"":""Graph risk edge observed; cluster RING-184.""}",63
RC00000164,5,agent_message,policy,T+8s,"{""type"":""agent"",""agent"":""policy"",""ts"":""T+8s"",""narrative"":""Policy match recommends conditional review before release."",""finding"":""Conditional manual review.""}",63
RC00000164,6,synthesis_ready,,T+10s,"{""type"":""synthesis"",""ts"":""T+10s"",""score"":52,""confidence"":0.78,""verdicts"":[{""agent"":""customer"",""label"":""Anomaly"",""level"":""MED"",""tone"":""warn""},{""agent"":""merchant"",""label"":""Merchant"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""network"",""label"":""Network"",""level"":""MED"",""tone"":""warn""},{""agent"":""policy"",""label"":""Policy"",""level"":""REVIEW"",""tone"":""warn""}],""narrative"":""Elevated-risk investigation for RC00000164; keep under review pending confirmation."",""file"":""recommended_action_RC00000164.md"",""cited"":[{""f"":""customer_pattern_RC00000164.md"",""a"":""customer""},{""f"":""merchant_risk_RC00000164.md"",""a"":""merchant""},{""f"":""network_graph_RC00000164.json"",""a"":""network""},{""f"":""policy_match_RC00000164.md"",""a"":""policy""}],""actions"":[{""t"":""Manual review"",""d"":""Review USD 742.00 transaction before release.""},{""t"":""Write risk note"",""d"":""Persist cluster_RING_184 as an elevated-risk signal.""}]}",63
RC00000165,1,system_event,,T+0s,"{""type"":""system"",""ts"":""T+0s"",""text"":""Case RC00000165 opened from transaction TX0000015761; P2 priority.""}",137
RC00000165,2,agent_message,customer,T+2s,"{""type"":""agent"",""agent"":""customer"",""ts"":""T+2s"",""narrative"":""C000004881 generated a PAYMENT transaction for USD 1352.00. The amount and flow shape are outside the normal synthetic baseline."",""finding"":""Customer anomaly: PAYMENT amount USD 1352.00.""}",137
RC00000165,3,agent_message,merchant,T+4s,"{""type"":""agent"",""agent"":""merchant"",""ts"":""T+4s"",""narrative"":""M00004441 has risk score 94; the transaction matches an elevated merchant or payout pattern."",""finding"":""Merchant or beneficiary risk score 94.""}",137
RC00000165,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 70."",""finding"":""Graph risk edge observed; cluster RING-185.""}",137
RC00000165,5,agent_message,policy,T+8s,"{""type"":""agent"",""agent"":""policy"",""ts"":""T+8s"",""narrative"":""Policy match recommends conditional review before release."",""finding"":""Conditional manual review.""}",137
RC00000165,6,synthesis_ready,,T+10s,"{""type"":""synthesis"",""ts"":""T+10s"",""score"":53,""confidence"":0.78,""verdicts"":[{""agent"":""customer"",""label"":""Anomaly"",""level"":""MED"",""tone"":""warn""},{""agent"":""merchant"",""label"":""Merchant"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""network"",""label"":""Network"",""level"":""MED"",""tone"":""warn""},{""agent"":""policy"",""label"":""Policy"",""level"":""REVIEW"",""tone"":""warn""}],""narrative"":""Elevated-risk investigation for RC00000165; keep under review pending confirmation."",""file"":""recommended_action_RC00000165.md"",""cited"":[{""f"":""customer_pattern_RC00000165.md"",""a"":""customer""},{""f"":""merchant_risk_RC00000165.md"",""a"":""merchant""},{""f"":""network_graph_RC00000165.json"",""a"":""network""},{""f"":""policy_match_RC00000165.md"",""a"":""policy""}],""actions"":[{""t"":""Manual review"",""d"":""Review USD 1352.00 transaction before release.""},{""t"":""Write risk note"",""d"":""Persist cluster_RING_185 as an elevated-risk signal.""}]}",137
